scenario,level,cluster,name,year,metric,value
low,line,c2,fruit,2032,imported_inputs,200475.0
low,line,c2,fruit,2032,forgone_exports,0.0
low,line,c2,fruit,2032,net_fx,935550.0
low,line,c2,fruit,2032,jobs,57.599999999999994
low,line,c2,fruit,2032,investment,1800000.0000000005
low,line,c2,fruit,2032,capital_goods_imports,1530000.0000000005
low,line,c2,fruit,2032,tax_gross,13060.488085284282
low,line,c2,fruit,2032,customs_forgone,12028.5
low,line,c2,fruit,2032,tax_revenue,1031.9880852842816
low,line,c3,flour,2028,volume,1260.0
low,line,c3,flour,2028,gross_output,264600.0
low,line,c3,flour,2028,value_added,21168.0
low,line,c3,flour,2028,indirect_va,3333.9599999999996
low,line,c3,flour,2028,induced_va,1106.2757859531773
low,line,c3,flour,2028,total_va,25608.235785953177
low,line,c3,flour,2028,household_income,11523.70610367893
low,line,c3,flour,2028,import_substitution,264600.0
low,line,c3,flour,2028,exports,0.0
low,line,c3,flour,2028,imported_inputs,224910.0
low,line,c3,flour,2028,forgone_exports,0.0
low,line,c3,flour,2028,net_fx,39690.0
low,line,c3,flour,2028,jobs,3.5999999999999996
low,line,c3,flour,2028,investment,3300000.0
low,line,c3,flour,2028,capital_goods_imports,2805000.0
low,line,c3,flour,2028,tax_gross,640.2058946488295
low,line,c3,flour,2028,customs_forgone,15876.0
low,line,c3,flour,2028,tax_revenue,-15235.794105351171
low,line,c3,flour,2029,volume,7980.0
low,line,c3,flour,2029,gross_output,1675800.0
low,line,c3,flour,2029,value_added,134064.0
low,line,c3,flour,2029,indirect_va,21115.079999999998
low,line,c3,flour,2029,induced_va,7006.41331103679
low,line,c3,flour,2029,total_va,162185.4933110368
low,line,c3,flour,2029,household_income,72983.47198996655
low,line,c3,flour,2029,import_substitution,1675800.0
low,line,c3,flour,2029,exports,0.0
low,line,c3,flour,2029,imported_inputs,1424430.0
low,line,c3,flour,2029,forgone_exports,0.0
low,line,c3,flour,2029,net_fx,251370.0
low,line,c3,flour,2029,jobs,14.399999999999999
low,line,c3,flour,2029,investment,9900000.000000002
low,line,c3,flour,2029,capital_goods_imports,8415000.000000002
low,line,c3,flour,2029,tax_gross,4054.6373327759197
low,line,c3,flour,2029,customs_forgone,100548.0
low,line,c3,flour,2029,tax_revenue,-96493.36266722408
low,line,c3,flour,2030,volume,21840.0
low,line,c3,flour,2030,gross_output,4586400.0
low,line,c3,flour,2030,value_added,366912.0
low,line,c3,flour,2030,indirect_va,57788.63999999999
low,line,c3,flour,2030,induced_va,19175.44695652174
low,line,c3,flour,2030,total_va,443876.0869565217
low,line,c3,flour,2030,household_income,199744.23913043478
low,line,c3,flour,2030,import_substitution,4586400.0
low,line,c3,flour,2030,exports,0.0
low,line,c3,flour,2030,imported_inputs,3898440.0
low,line,c3,flour,2030,forgone_exports,0.0
low,line,c3,flour,2030,net_fx,687960.0
low,line,c3,flour,2030,jobs,28.799999999999997
low,line,c3,flour,2030,investment,13200000.0
low,line,c3,flour,2030,capital_goods_imports,11220000.0
low,line,c3,flour,2030,tax_gross,11096.902173913044
low,line,c3,flour,2030,customs_forgone,275184.0
low,line,c3,flour,2030,tax_revenue,-264087.097826087
low,line,c3,flour,2031,volume,38640.0
low,line,c3,flour,2031,gross_output,8114400.0
low,line,c3,flour,2031,value_added,649152.0
low,line,c3,flour,2031,indirect_va,102241.43999999999
low,line,c3,flour,2031,induced_va,33925.79076923078
low,line,c3,flour,2031,total_va,785319.2307692308
low,line,c3,flour,2031,household_income,353393.6538461539
low,line,c3,flour,2031,import_substitution,8114400.0
low,line,c3,flour,2031,exports,0.0
low,line,c3,flour,2031,imported_inputs,6897240.0
low,line,c3,flour,2031,forgone_exports,0.0
low,line,c3,flour,2031,net_fx,1217160.0
low,line,c3,flour,2031,jobs,43.199999999999996
low,line,c3,flour,2031,investment,13199999.999999998
low,line,c3,flour,2031,capital_goods_imports,11219999.999999998
low,line,c3,flour,2031,tax_gross,19632.98076923077
low,line,c3,flour,2031,customs_forgone,486864.0
low,line,c3,flour,2031,tax_revenue,-467231.01923076925
low,line,c3,flour,2032,volume,55440.0
low,line,c3,flour,2032,gross_output,11642400.0
low,line,c3,flour,2032,value_added,931392.0
low,line,c3,flour,2032,indirect_va,146694.24
low,line,c3,flour,2032,induced_va,48676.13458193981
low,line,c3,flour,2032,total_va,1126762.3745819398
low,line,c3,flour,2032,household_income,507043.06856187293
low,line,c3,flour,2032,import_substitution,11642400.0
low,line,c3,flour,2032,exports,0.0
low,line,c3,flour,2032,imported_inputs,9896040.0
low,line,c3,flour,2032,forgone_exports,0.0
low,line,c3,flour,2032,net_fx,1746360.0
low,line,c3,flour,2032,jobs,57.599999999999994
low,line,c3,flour,2032,investment,13200000.000000004
low,line,c3,flour,2032,capital_goods_imports,11220000.000000004
low,line,c3,flour,2032,tax_gross,28169.059364548495
low,line,c3,flour,2032,customs_forgone,698544.0
low,line,c3,flour,2032,tax_revenue,-670374.9406354515
low,line,c3,dairy,2028,volume,202500.0
low,line,c3,dairy,2028,gross_output,72900.0
low,line,c3,dairy,2028,value_added,12393.0
low,line,c3,dairy,2028,indirect_va,11022.48
low,line,c3,dairy,2028,induced_va,1057.2206688963213
low,line,c3,dairy,2028,total_va,24472.70066889632
low,line,c3,dairy,2028,household_income,11012.715301003343
low,line,c3,dairy,2028,import_substitution,39366.0
low,line,c3,dairy,2028,exports,7290.0
low,line,c3,dairy,2028,imported_inputs,14580.0
low,line,c3,dairy,2028,forgone_exports,0.0
low,line,c3,dairy,2028,net_fx,32076.0
low,line,c3,dairy,2028,jobs,0.72
low,line,c3,dairy,2028,investment,525000.0
low,line,c3,dairy,2028,capital_goods_imports,446250.0
low,line,c3,dairy,2028,tax_gross,611.817516722408
low,line,c3,dairy,2028,customs_forgone,2361.96
low,line,c3,dairy,2028,tax_revenue,-1750.142483277592
low,line,c3,dairy,2029,volume,1282500.0
low,line,c3,dairy,2029,gross_output,461700.0
low,line,c3,dairy,2029,value_added,78489.0
low,line,c3,dairy,2029,indirect_va,69809.04000000001
low,line,c3,dairy,2029,induced_va,6695.730903010035
low,line,c3,dairy,2029,total_va,154993.77090301004
low,line,c3,dairy,2029,household_income,69747.19690635453
low,line,c3,dairy,2029,import_substitution,249318.0
low,line,c3,dairy,2029,exports,46170.0
low,line,c3,dairy,2029,imported_inputs,92340.0
low,line,c3,dairy,2029,forgone_exports,0.0
low,line,c3,dairy,2029,net_fx,203148.0
low,line,c3,dairy,2029,jobs,2.88
low,line,c3,dairy,2029,investment,1575000.0000000002
low,line,c3,dairy,2029,capital_goods_imports,1338750.0000000002
low,line,c3,dairy,2029,tax_gross,3874.844272575251
low,line,c3,dairy,2029,customs_forgone,14959.08
low,line,c3,dairy,2029,tax_revenue,-11084.235727424748
low,line,c3,dairy,2030,volume,3510000.0
low,line,c3,dairy,2030,gross_output,1263600.0
low,line,c3,dairy,2030,value_added,214812.0
low,line,c3,dairy,2030,indirect_va,191056.32
low,line,c3,dairy,2030,induced_va,18325.158260869568
low,line,c3,dairy,2030,total_va,424193.47826086957
low,line,c3,dairy,2030,household_income,190887.0652173913
low,line,c3,dairy,2030,import_substitution,682344.0
low,line,c3,dairy,2030,exports,126360.0
low,line,c3,dairy,2030,imported_inputs,252720.0
low,line,c3,dairy,2030,forgone_exports,0.0
low,line,c3,dairy,2030,net_fx,555984.0
low,line,c3,dairy,2030,jobs,5.76
low,line,c3,dairy,2030,investment,2100000.0
low,line,c3,dairy,2030,capital_goods_imports,1785000.0
low,line,c3,dairy,2030,tax_gross,10604.83695652174
low,line,c3,dairy,2030,customs_forgone,40940.64
low,line,c3,dairy,2030,tax_revenue,-30335.80304347826
low,line,c3,dairy,2031,volume,6210000.0
low,line,c3,dairy,2031,gross_output,2235600.0
low,line,c3,dairy,2031,value_added,380052.0
low,line,c3,dairy,2031,indirect_va,338022.72000000003
low,line,c3,dairy,2031,induced_va,32421.433846153854
low,line,c3,dairy,2031,total_va,750496.1538461539
low,line,c3,dairy,2031,household_income,337723.26923076925
low,line,c3,dairy,2031,import_substitution,1207224.0
low,line,c3,dairy,2031,exports,223560.0
low,line,c3,dairy,2031,imported_inputs,447120.0
low,line,c3,dairy,2031,forgone_exports,0.0
low,line,c3,dairy,2031,net_fx,983664.0
low,line,c3,dairy,2031,jobs,8.639999999999999
low,line,c3,dairy,2031,investment,2099999.9999999995
low,line,c3,dairy,2031,capital_goods_imports,1784999.9999999995
low,line,c3,dairy,2031,tax_gross,18762.403846153848
low,line,c3,dairy,2031,customs_forgone,72433.44
low,line,c3,dairy,2031,tax_revenue,-53671.03615384616
low,line,c3,dairy,2032,volume,8910000.0
low,line,c3,dairy,2032,gross_output,3207600.0
low,line,c3,dairy,2032,value_added,545292.0
low,line,c3,dairy,2032,indirect_va,484989.12
low,line,c3,dairy,2032,induced_va,46517.70943143814
low,line,c3,dairy,2032,total_va,1076798.8294314381
low,line,c3,dairy,2032,household_income,484559.47324414714
low,line,c3,dairy,2032,import_substitution,1732104.0
low,line,c3,dairy,2032,exports,320760.0
low,line,c3,dairy,2032,imported_inputs,641520.0
low,line,c3,dairy,2032,forgone_exports,0.0
low,line,c3,dairy,2032,net_fx,1411344.0
low,line,c3,dairy,2032,jobs,11.52
low,line,c3,dairy,2032,investment,2100000.0000000005
low,line,c3,dairy,2032,capital_goods_imports,1785000.0000000002
low,line,c3,dairy,2032,tax_gross,26919.970735785955
low,line,c3,dairy,2032,customs_forgone,103926.23999999999
low,line,c3,dairy,2032,tax_revenue,-77006.26926421403
low,line,c3,soap,2028,volume,90.0
low,line,c3,soap,2028,gross_output,45900.0
low,line,c3,soap,2028,value_added,6885.0
low,line,c3,soap,2028,indirect_va,826.1999999999999
low,line,c3,soap,2028,induced_va,348.1645484949833
low,line,c3,soap,2028,total_va,8059.364548494983
low,line,c3,soap,2028,household_income,3626.7140468227426
low,line,c3,soap,2028,import_substitution,45900.0
low,line,c3,soap,2028,exports,0.0
low,line,c3,soap,2028,imported_inputs,34425.0
low,line,c3,soap,2028,forgone_exports,0.0
low,line,c3,soap,2028,net_fx,11475.0
low,line,c3,soap,2028,jobs,1.3499999999999999
low,line,c3,soap,2028,investment,375000.0
low,line,c3,soap,2028,capital_goods_imports,318750.0
low,line,c3,soap,2028,tax_gross,201.48411371237458
low,line,c3,soap,2028,customs_forgone,2754.0
low,line,c3,soap,2028,tax_revenue,-2552.5158862876256
low,line,c3,soap,2029,volume,570.0
low,line,c3,soap,2029,gross_output,290700.0
low,line,c3,soap,2029,value_added,43605.0
low,line,c3,soap,2029,indirect_va,5232.599999999999
low,line,c3,soap,2029,induced_va,2205.0421404682274
low,line,c3,soap,2029,total_va,51042.642140468226
low,line,c3,soap,2029,household_income,22969.1889632107
low,line,c3,soap,2029,import_substitution,290700.0
low,line,c3,soap,2029,exports,0.0
low,line,c3,soap,2029,imported_inputs,218025.0
low,line,c3,soap,2029,forgone_exports,0.0
low,line,c3,soap,2029,net_fx,72675.0
low,line,c3,soap,2029,jobs,5.3999999999999995
low,line,c3,soap,2029,investment,1125000.0000000002
low,line,c3,soap,2029,capital_goods_imports,956250.0000000001
low,line,c3,soap,2029,tax_gross,1276.0660535117058
low,line,c3,soap,2029,customs_forgone,17442.0
low,line,c3,soap,2029,tax_revenue,-16165.933946488294
low,line,c3,soap,2030,volume,1560.0
low,line,c3,soap,2030,gross_output,795600.0
low,line,c3,soap,2030,value_added,119340.0
low,line,c3,soap,2030,indirect_va,14320.8
low,line,c3,soap,2030,induced_va,6034.852173913044
low,line,c3,soap,2030,total_va,139695.65217391303
low,line,c3,soap,2030,household_income,62863.043478260865
low,line,c3,soap,2030,import_substitution,795600.0
low,line,c3,soap,2030,exports,0.0
low,line,c3,soap,2030,imported_inputs,596700.0
low,line,c3,soap,2030,forgone_exports,0.0
low,line,c3,soap,2030,net_fx,198900.0
low,line,c3,soap,2030,jobs,10.799999999999999
low,line,c3,soap,2030,investment,1500000.0
low,line,c3,soap,2030,capital_goods_imports,1275000.0
low,line,c3,soap,2030,tax_gross,3492.391304347826
low,line,c3,soap,2030,customs_forgone,47736.0
low,line,c3,soap,2030,tax_revenue,-44243.608695652176
low,line,c3,soap,2031,volume,2760.0
low,line,c3,soap,2031,gross_output,1407600.0
low,line,c3,soap,2031,value_added,211140.0
low,line,c3,soap,2031,indirect_va,25336.8
low,line,c3,soap,2031,induced_va,10677.046153846155
low,line,c3,soap,2031,total_va,247153.84615384616
low,line,c3,soap,2031,household_income,111219.23076923077
low,line,c3,soap,2031,import_substitution,1407600.0
low,line,c3,soap,2031,exports,0.0
low,line,c3,soap,2031,imported_inputs,1055700.0
low,line,c3,soap,2031,forgone_exports,0.0
low,line,c3,soap,2031,net_fx,351900.0
low,line,c3,soap,2031,jobs,16.199999999999996
low,line,c3,soap,2031,investment,1499999.9999999998
low,line,c3,soap,2031,capital_goods_imports,1274999.9999999998
low,line,c3,soap,2031,tax_gross,6178.846153846154
low,line,c3,soap,2031,customs_forgone,84456.0
low,line,c3,soap,2031,tax_revenue,-78277.15384615384
low,line,c3,soap,2032,volume,3960.0
low,line,c3,soap,2032,gross_output,2019600.0
low,line,c3,soap,2032,value_added,302940.0
low,line,c3,soap,2032,indirect_va,36352.799999999996
low,line,c3,soap,2032,induced_va,15319.240133779267
low,line,c3,soap,2032,total_va,354612.0401337792
low,line,c3,soap,2032,household_income,159575.41806020067
low,line,c3,soap,2032,import_substitution,2019600.0
low,line,c3,soap,2032,exports,0.0
low,line,c3,soap,2032,imported_inputs,1514700.0
low,line,c3,soap,2032,forgone_exports,0.0
low,line,c3,soap,2032,net_fx,504900.0
low,line,c3,soap,2032,jobs,21.599999999999998
low,line,c3,soap,2032,investment,1500000.0000000005
low,line,c3,soap,2032,capital_goods_imports,1275000.0000000005
low,line,c3,soap,2032,tax_gross,8865.30100334448
low,line,c3,soap,2032,customs_forgone,121176.0
low,line,c3,soap,2032,tax_revenue,-112310.69899665553
low,line,c3,diapers,2028,volume,24.750000000000004
low,line,c3,diapers,2028,gross_output,35640.0
low,line,c3,diapers,2028,value_added,5346.0
low,line,c3,diapers,2028,indirect_va,641.5199999999993
low,line,c3,diapers,2028,induced_va,270.3395317725753
low,line,c3,diapers,2028,total_va,6257.859531772575
low,line,c3,diapers,2028,household_income,2816.0367892976587
low,line,c3,diapers,2028,import_substitution,35640.0
low,line,c3,diapers,2028,exports,0.0
low,line,c3,diapers,2028,imported_inputs,26730.000000000004
low,line,c3,diapers,2028,forgone_exports,0.0
low,line,c3,diapers,2028,net_fx,8909.999999999996
low,line,c3,diapers,2028,jobs,1.3499999999999999
low,line,c3,diapers,2028,investment,375000.0
low,line,c3,diapers,2028,capital_goods_imports,318750.0
low,line,c3,diapers,2028,tax_gross,156.44648829431438
low,line,c3,diapers,2028,customs_forgone,2138.4
low,line,c3,diapers,2028,tax_revenue,-1981.9535117056857
low,line,c3,diapers,2029,volume,156.75000000000003
low,line,c3,diapers,2029,gross_output,225720.00000000003
low,line,c3,diapers,2029,value_added,33858.0
low,line,c3,diapers,2029,indirect_va,4062.9599999999996
low,line,c3,diapers,2029,induced_va,1712.1503678929769
low,line,c3,diapers,2029,total_va,39633.11036789298
low,line,c3,diapers,2029,household_income,17834.899665551842
low,line,c3,diapers,2029,import_substitution,225720.00000000003
low,line,c3,diapers,2029,exports,0.0
low,line,c3,diapers,2029,imported_inputs,169290.00000000003
low,line,c3,diapers,2029,forgone_exports,0.0
low,line,c3,diapers,2029,net_fx,56430.0
low,line,c3,diapers,2029,jobs,5.3999999999999995
low,line,c3,diapers,2029,investment,1125000.0000000002
low,line,c3,diapers,2029,capital_goods_imports,956250.0000000001
low,line,c3,diapers,2029,tax_gross,990.8277591973246
low,line,c3,diapers,2029,customs_forgone,13543.2
low,line,c3,diapers,2029,tax_revenue,-12552.372240802677
low,line,c3,diapers,2030,volume,429.00000000000006
low,line,c3,diapers,2030,gross_output,617760.0
low,line,c3,diapers,2030,value_added,92664.0
low,line,c3,diapers,2030,indirect_va,11119.679999999988
low,line,c3,diapers,2030,induced_va,4685.885217391305
low,line,c3,diapers,2030,total_va,108469.5652173913
low,line,c3,diapers,2030,household_income,48811.30434782609
low,line,c3,diapers,2030,import_substitution,617760.0
low,line,c3,diapers,2030,exports,0.0
low,line,c3,diapers,2030,imported_inputs,463320.00000000006
low,line,c3,diapers,2030,forgone_exports,0.0
low,line,c3,diapers,2030,net_fx,154439.99999999994
low,line,c3,diapers,2030,jobs,10.799999999999999
low,line,c3,diapers,2030,investment,1500000.0
low,line,c3,diapers,2030,capital_goods_imports,1275000.0
low,line,c3,diapers,2030,tax_gross,2711.7391304347825
low,line,c3,diapers,2030,customs_forgone,37065.6
low,line,c3,diapers,2030,tax_revenue,-34353.860869565215
low,line,c3,diapers,2031,volume,759.0000000000001
low,line,c3,diapers,2031,gross_output,1092960.0
low,line,c3,diapers,2031,value_added,163944.0
low,line,c3,diapers,2031,indirect_va,19673.27999999998
low,line,c3,diapers,2031,induced_va,8290.412307692308
low,line,c3,diapers,2031,total_va,191907.69230769228
low,line,c3,diapers,2031,household_income,86358.46153846153
low,line,c3,diapers,2031,import_substitution,1092960.0
low,line,c3,diapers,2031,exports,0.0
low,line,c3,diapers,2031,imported_inputs,819720.0000000001
low,line,c3,diapers,2031,forgone_exports,0.0
low,line,c3,diapers,2031,net_fx,273239.9999999999
low,line,c3,diapers,2031,jobs,16.2
low,line,c3,diapers,2031,investment,1499999.9999999998
low,line,c3,diapers,2031,capital_goods_imports,1274999.9999999998
low,line,c3,diapers,2031,tax_gross,4797.692307692308
low,line,c3,diapers,2031,customs_forgone,65577.59999999999
low,line,c3,diapers,2031,tax_revenue,-60779.90769230769
low,line,c3,diapers,2032,volume,1089.0000000000002
low,line,c3,diapers,2032,gross_output,1568160.0000000002
low,line,c3,diapers,2032,value_added,235224.00000000003
low,line,c3,diapers,2032,indirect_va,28226.879999999997
low,line,c3,diapers,2032,induced_va,11894.939397993314
low,line,c3,diapers,2032,total_va,275345.8193979933
low,line,c3,diapers,2032,household_income,123905.618729097
low,line,c3,diapers,2032,import_substitution,1568160.0000000002
low,line,c3,diapers,2032,exports,0.0
low,line,c3,diapers,2032,imported_inputs,1176120.0000000002
low,line,c3,diapers,2032,forgone_exports,0.0
low,line,c3,diapers,2032,net_fx,392040.0
low,line,c3,diapers,2032,jobs,21.599999999999998
low,line,c3,diapers,2032,investment,1500000.0000000005
low,line,c3,diapers,2032,capital_goods_imports,1275000.0000000005
low,line,c3,diapers,2032,tax_gross,6883.645484949833
low,line,c3,diapers,2032,customs_forgone,94089.6
low,line,c3,diapers,2032,tax_revenue,-87205.95451505017
low,line,c3,garments,2028,volume,48.75
low,line,c3,garments,2028,gross_output,117000.0
low,line,c3,garments,2028,value_added,40950.0
low,line,c3,garments,2028,indirect_va,1053.0
low,line,c3,garments,2028,induced_va,1896.456521739131
low,line,c3,garments,2028,total_va,43899.45652173913
low,line,c3,garments,2028,household_income,19754.755434782608
low,line,c3,garments,2028,import_substitution,117000.0
low,line,c3,garments,2028,exports,0.0
low,line,c3,garments,2028,imported_inputs,70200.0
